handle,text,url,earliest_date,is_story,domain
dcexaminer,"Trump and Biden big losers, DeSantis big winner in 2022",https://www.washingtonexaminer.com/opinion/columnists/trump-and-biden-big-losers-desantis-big-winner-in-2022,2022-11-09,True,washingtonexaminer.com
WashTimes,Trump becomes political punching bag for underwhelming GOP performance as party looks to DeSantis,https://www.washingtontimes.com/news/2022/nov/9/trump-becomes-political-punching-bag-underwhelming/,2022-11-09,True,washingtontimes.com
WashTimes,"Trump blames Bolduc for New Hampshire loss, saying he backed off claim the 2020 election was stolen",https://www.washingtontimes.com/news/2022/nov/9/trump-blames-bolduc-new-hampshire-loss-saying-he-b/,2022-11-08,True,washingtontimes.com
foxnews,Trump breaks silence on DeSantis re-election victory in Florida governor race,https://www.foxnews.com/politics/trump-breaks-silence-desantis-re-election-victory-florida-governor-race,2022-11-10,True,foxnews.com
dcexaminer,Trump endorses McCarthy for House speaker,https://www.washingtonexaminer.com/news/house/trump-endorses-mccarthy-speaker,2022-11-08,True,washingtonexaminer.com
dcexaminer,Trump helped elect New Hampshire Democrat Maggie Hassan,https://www.washingtonexaminer.com/restoring-america/patriotism-unity/trump-helped-elect-new-hampshire-democrat-maggie-hassan,2022-11-09,True,washingtonexaminer.com
NRO,Trump included Kemp in the list of candidates he was urging his supporters to vote for.,https://www.nationalreview.com/corner/trump-bends-the-knee-to-brian-kemp-in-georgia/,2022-11-08,True,nationalreview.com
foxnews,Trump on whether midterm results will impact his potential '24 announcement,https://www.foxnews.com/politics/trump-touts-tremendous-success-for-endorsed-candidates-says-why-would-anything-change-on-plans-for-2024,2022-11-09,True,foxnews.com
dcexaminer,Trump over DeSantis for 2024 is political suicide,https://www.washingtonexaminer.com/opinion/choosing-trump-over-desantis-2024-political-suicide,2022-11-09,True,washingtonexaminer.com
foxnews,Trump provokes Dem push for tougher presidential recordkeeping rules: $50K fine for violations,https://www.foxnews.com/politics/trump-provokes-dem-push-tougher-presidential-recordkeeping-rules-50k-fine-violations,2022-11-08,True,foxnews.com
WashTimes,Trump refuses to take heat for Mehmet Oz's loss in Pennsylvania Senate race,https://www.washingtontimes.com/news/2022/nov/10/trump-refuses-take-heat-mehmet-ozs-loss-pennsylvan/,2022-11-10,True,washingtontimes.com
dcexaminer,Trump reportedly shifts blame to wife Melania over Oz endorsement,https://www.washingtonexaminer.com/news/campaigns/trump-blame-melania-oz,2022-11-09,True,washingtonexaminer.com
foxnews,Trump says Republicans have 'good chance of big success' on Election Day,https://www.foxnews.com/politics/trump-says-republicans-have-good-chance-big-success-election-day,2022-11-08,True,foxnews.com
dcexaminer,Trump says he 'should get all the credit' if Republicans win in midterm elections,https://www.washingtonexaminer.com/news/campaigns/trump-credit-republicans-win-midterms,2022-11-08,True,washingtonexaminer.com
dcexaminer,Trump teases vice president pick for 2024,https://www.washingtonexaminer.com/news/campaigns/donald-trump-teases-vp-pick-2024,2022-11-08,True,washingtonexaminer.com
RedState,"Trump's DeSantis Meltdown Continues, Lawyer Warns Governor to 'Stay in Florida' as Big Announcement Looms",https://redstate.com/mike_miller/2022/11/08/trumps-desantis-meltdown-continues-lawyer-warns-governor-to-stay-in-florida-as-big-announcement-looms-n656118,2022-11-08,True,redstate.com
dcexaminer,Trump's disastrous night shows voters don't want him anymore — the GOP shouldn't either,https://www.washingtonexaminer.com/restoring-america/opinion/editorials/voters-show-they-want-sanity-and-dont-want-trump,2022-11-09,True,washingtonexaminer.com
NRO,"Trump, Or Winning?",https://www.nationalreview.com/2022/11/pick-now-its-trump-or-winning/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=header&utm_content=popular&utm_term=fourth,2022-11-10,True,nationalreview.com
BonginoReport,"Trump: ""Very Special Announcement"" at Mar-a-Lago on November 15",https://www.theepochtimes.com/trump-says-will-make-big-announcement-on-nov-15-amid-expectations-of-presidential-bid_4848999.html?utm_source=partner&utm_campaign=BonginoReport,2022-11-08,True,theepochtimes.com
BreitbartNews,Trump: America Has Seen the Fingerprint of ‘Almighty’ God in All Our Triumphs,https://www.breitbart.com/politics/2022/11/07/donald-trump-america-has-seen-fingerprint-almighty-god-all-our-triumphs/,2022-11-08,True,breitbart.com
gatewaypundit,Trump: Big Announcement Still On For Next Week,https://www.thegatewaypundit.com/2022/11/trump-big-announcement-still-next-week/,2022-11-10,True,thegatewaypundit.com
NRO,Trump’s GOP Has Failed,https://www.nationalreview.com/2022/11/donald-trumps-gop-establishment-has-failed/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=header&utm_content=popular&utm_term=third,2022-11-09,True,nationalreview.com
BonginoReport,Tucker Carlson To Give Keynote Address At Freedom Caucus New Member Orientation,https://dailycaller.com/2022/11/09/tucker-carlson-give-keynote-address-house-freedom-caucuss-new-member-orientation/,2022-11-09,True,dailycaller.com
worldnetdaily,Tucker Carlson: GOP needs to replace leaders,https://www.wnd.com/2022/11/tucker-carlson-gop-needs-replace-leaders/,2022-11-10,True,wnd.com
townhallcom,Tucker Thinks He Knows Why the Midterms Went So Wrong for Republicans,https://townhall.com/tipsheet/leahbarkoukis/2022/11/10/tucker-gives-his-theory-for-disappointing-midterms-n2615785,2022-11-10,True,townhall.com
powerlineus,Tuesday takeaways,https://jewishworldreview.com/1122/hanson111022.php3,2022-11-10,True,jewishworldreview.com
NRO,Tuesday’s midterms made it clear: ‘Florida is the blueprint for Republicans to follow.’,https://www.nationalreview.com/news/the-recipe-for-the-republican-landslide-in-florida/,2022-11-10,True,nationalreview.com
DRUDGE,Turbulent campaign season comes to close,https://apnews.com/article/2022-midterm-elections-results-954de3200a5467d36ea5f04e4ccbb78f,2022-11-08,True,apnews.com
EpochTimes,Turn Thanksgiving Leftovers Into Easy Red Chile and Turkey Pozole,https://www.theepochtimes.com/turn-thanksgiving-leftovers-into-easy-red-chile-and-turkey-pozole_4850674.html,2022-11-08,True,theepochtimes.com
BonginoReport,Turnout Isn't Looking Great for Dems,https://www.dailywire.com/news/democrats-have-a-turnout-problem-today-leading-elections-expert-live-reports-dems-in-trouble,2022-11-08,True,dailywire.com
BonginoReport,Turnout So Far in Florida Has GOP Over-Performing Their Total Registration by Four Percentage Points,https://floridapolitics.com/archives/570062-voter-turnout-so-far-paints-a-damning-picture-for-florida-democrats/,2022-11-08,True,floridapolitics.com
NRO,Turnout Trouble for Democrats in Toss-Up Virginia House Race,https://www.nationalreview.com/corner/turnout-trouble-for-democrats-in-toss-up-virginia-house-race/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=hero&utm_content=related&utm_term=fifth,2022-11-08,True,nationalreview.com
OANN,Twitter information security chief Kissner to leave,https://www.oann.com/business/twitter-information-security-chief/,2022-11-10,True,oann.com
OANN,Twitter to introduce ‘Official’ label for some verified accounts,https://www.oann.com/business/twitter-to-introduce-official/,2022-11-08,True,oann.com
BulwarkOnline,Two January 6th Participants Elected to Congress,https://www.thebulwark.com/two-january-6th-participants-elected-to-congress/,2022-11-09,True,thebulwark.com
foxnews,"Two days after midterms, slow Arizona vote count exasperates Twitter: ‘School children can count faster’",https://www.foxnews.com/media/two-days-midterms-slow-arizona-vote-count-exasperates-twitter-school-children-count-faster,2022-11-10,True,foxnews.com
foxnews,Two men busted for attempting to sell fentanyl to vets in Boston VA substance abuse programs,https://www.foxnews.com/us/two-men-busted-attempting-sell-fentanyl-vets-boston-va-substance-abuse-programs,2022-11-08,True,foxnews.com
dcexaminer,"Two-thirds don't want Biden in 2024, according to exit poll",https://www.washingtonexaminer.com/news/white-house/two-thirds-dont-want-biden-2024,2022-11-08,True,washingtonexaminer.com
BreitbartNews,U.N. Tells Rich Countries to Pay $2 Trillion a Year for Climate ‘Justice’,https://www.breitbart.com/environment/2022/11/08/u-n-tells-rich-countries-to-pay-2-trillion-a-year-for-climate-justice/,2022-11-08,True,breitbart.com
worldnetdaily,U.S. Muslims now align with Republicans over issues affecting children,https://www.wnd.com/2022/11/u-s-muslims-now-align-republicans-issues-affecting-children/,2022-11-08,True,wnd.com
OANN,"U.S. State Dept OKs potential sale of missiles, equipment to Belgium -Pentagon",https://www.oann.com/business/u-s-state-dept-oks/,2022-11-08,True,oann.com
OANN,"U.S. airlines cancel 1,220 flights as tropical storm Nicole makes landfall in Florida",https://www.oann.com/business/u-s-airlines-cancel-1220/,2022-11-10,True,oann.com
worldnetdaily,U.S. allies alarmed that China is poaching veteran military pilots,https://www.wnd.com/2022/11/u-s-allies-alarmed-china-poaching-veteran-military-pilots/,2022-11-09,True,wnd.com
OANN,U.S. changes sanction reasons on virtual currency service Tornado Cash,https://www.oann.com/tech/u-s-changes-sanction-reasons/,2022-11-08,True,oann.com
OANN,U.S. consumer prices increase less than expected in October,https://www.oann.com/business/u-s-consumer-prices-increase/,2022-11-10,True,oann.com
OANN,U.S. cyber agency says no credible threat to midterm vote despite websites going down,https://www.oann.com/tech/u-s-cyber-agency-says/,2022-11-08,True,oann.com
OANN,U.S. has seen no ‘specific or credible threat’ to disrupt midterm vote,https://www.oann.com/tech/u-s-has-seen-no/,2022-11-08,True,oann.com
OANN,"U.S. hosts peace talks between Armenia, Azerbaijan",https://www.oann.com/newsroom/u-s-hosts-peace-talks-between-armenia-azerbaijan/,2022-11-09,True,oann.com
OANN,U.S. natgas output and demand to hit record highs in 2022,https://www.oann.com/business/u-s-natgas-output-and/,2022-11-08,True,oann.com
OANN,U.S. plans to announce broadband infrastructure funding plans by June 30,https://www.oann.com/tech/u-s-plans-to-announce/,2022-11-10,True,oann.com
OANN,U.S. regulator probes FTX over handling of client funds -source,https://www.oann.com/tech/u-s-regulator-probes-ftx/,2022-11-09,True,oann.com
OANN,U.S. small business sentiment falls in October -NFIB,https://www.oann.com/business/u-s-small-business-sentiment/,2022-11-08,True,oann.com
OANN,"U.S., EU plan AI road map at upcoming trade, technology council meeting",https://www.oann.com/business/u-s-eu-plan-ai/,2022-11-10,True,oann.com
OANN,U.S.-sanctioned oil tanker stuck in Indonesia carries Venezuelan fuel,https://www.oann.com/business/u-s-sanctioned-oil-tanker-stuck/,2022-11-09,True,oann.com
BreitbartNews,UK Court Sentences 72-Year-Old To Six Months For Selling Mince Pies During Lockdown,https://www.breitbart.com/europe/2022/11/10/uk-court-sentences-72-year-old-to-six-months-for-selling-mince-pies-during-lockdown/,2022-11-10,True,breitbart.com
BonginoReport,UK Increases Support for Ukraine Troops Through Winter,https://nationalpost.com/pmn/news-pmn/uk-boosts-support-for-ukrainian-troops-through-winter-wallace,2022-11-10,True,nationalpost.com
BreitbartNews,UK to Fight Energy Crisis by Buying Gas from the United States,https://www.breitbart.com/europe/2022/11/08/uk-to-fight-energy-crisis-by-buying-gas-from-the-united-states-report/,2022-11-08,True,breitbart.com
OANN,UK’s Domino’s Pizza Q3 sales fall on lower demand,https://www.oann.com/business/uks-dominos-pizza-q3/,2022-11-10,True,oann.com
OANN,UK’s Domino’s counting on soccer World Cup to boost pizza sales,https://www.oann.com/business/uks-dominos-counting-on/,2022-11-10,True,oann.com
foxnews,UNDEFEATED,https://www.foxnews.com/media/desantis-backed-school-board-candidates-all-win-florida-endorsement,2022-11-10,True,foxnews.com
DRUDGE,UPDATE: DESANTIS BIG WIN!,https://nypost.com/2022/11/09/ron-desantis-shows-hes-future-of-the-gop/,2022-11-09,True,nypost.com
DRUDGE,"UPDATE: Frat Parties Canceled at CORNELL After Alleged Sex Assault, Druggings",https://www.wsj.com/articles/frat-parties-are-canceled-at-cornell-university-after-alleged-sexual-assault-druggings-11667923012,2022-11-08,True,wsj.com
DRUDGE,UPDATE: Qatari World Cup ambassador condemns homosexuality,https://apnews.com/article/world-cup-entertainment-soccer-sports-qatar-ed44b144cd5f1373a6d09efd7f979d0f,2022-11-08,True,apnews.com
EpochTimes,"US Families Have Lost $7,400 in Income Due to Inflation, Heritage Foundation Says",https://www.theepochtimes.com/us-families-have-lost-7400-in-income-due-to-inflation-heritage-foundation-says_4855589.html,2022-11-10,True,theepochtimes.com
gatewaypundit,US Rep Lauren Boebert Pulls Ahead After Multiple Suspicious Ballot Drops for Her Dem Opponent,https://www.thegatewaypundit.com/2022/11/us-rep-lauren-boebert-pulls-ahead-multiple-suspicious-ballot-drops-dem-opponent/,2022-11-10,True,thegatewaypundit.com
EpochTimes,US Small Business Owners Have ‘Dismal View’ of Future as Inflation Woes Continue: NFIB,https://www.theepochtimes.com/us-small-business-owners-have-dismal-view-of-future-as-inflation-woes-continue-nfib_4852358.html,2022-11-09,True,theepochtimes.com
dcexaminer,US doubles LNG exports to Europe in wartime gas market frenzy,https://www.washingtonexaminer.com/restoring-america/courage-strength-optimism/energy-environment/us-doubles-lng-exports-to-europe,2022-11-08,True,washingtonexaminer.com
dcexaminer,US election security official says ‘no evidence’ votes were changed in elections,https://www.washingtonexaminer.com/news/justice/election-official-no-evidence-votes-changed-during-midterms,2022-11-09,True,washingtonexaminer.com
foxnews,US's largest teachers unions applaud Democrat midterm election wins,https://www.foxnews.com/media/uss-largest-teachers-unions-applaud-democrat-midterm-election-wins,2022-11-09,True,foxnews.com
EpochTimes,"US, Canada, Australia and UK Accused of Falling Short on UN Climate Funding",https://www.theepochtimes.com/us-canada-australia-and-uk-accused-of-falling-short-on-un-climate-funding_4851584.html,2022-11-08,True,theepochtimes.com
DRUDGE,USA slides toward 'competitive authoritarianism',https://www.msn.com/en-us/news/politics/u-s-democracy-slides-toward-competitive-authoritarianism/ar-AA13R1Jt,2022-11-08,True,msn.com
foxnews,USC head coach falls to former team 10 years after magical Sweet 16 run,https://www.foxnews.com/sports/usc-head-coach-falls-former-team-10-years-after-magical-sweet-16-run,2022-11-08,True,foxnews.com
BonginoReport,"Ukraine Says It Never Refused Negotiations With Russia, Welcomes Talks With Putin’s Successor",https://uk.news.yahoo.com/ukraine-says-never-refused-negotiate-155736696.html,2022-11-08,True,yahoo.com
BonginoReport,Ukraine Takes First Delivery of NASAMs Air Defense Systems,https://www.usnews.com/news/world/articles/2022-11-07/ukraine-receives-first-delivery-of-nasams-air-defence-systems-minister,2022-11-08,True,usnews.com
dcexaminer,Ukraine uneasy about 'bad theater' in Russia's withdrawal from major city,https://www.washingtonexaminer.com/policy/defense-national-security/ukraine-uneasy-theater-russia-withdrawal-city-kherson,2022-11-09,True,washingtonexaminer.com
foxnews,Ukraine's Zelenskyy urges 'unwavering' support if GOP takes House in midterms,https://www.foxnews.com/world/ukraines-zelenskyy-urges-unwavering-support-gop-takes-house-midterms,2022-11-08,True,foxnews.com
BonginoReport,Ukraine’s Zelensky Is Open To Negotiations With Russia,https://dailycaller.com/2022/11/08/zelenskyy-negotiations-russia-economy-midterms/,2022-11-09,True,dailycaller.com
EpochTimes,"Uncertainty Reigns as Dems, GOPers Try to Sort Out Tuesday’s Midterm Election Results",https://www.theepochtimes.com/uncertainty-reigns-as-dems-gopers-try-to-sort-out-tuesdays-midterm-election-results_4855752.html,2022-11-10,True,theepochtimes.com
dcexaminer,Uncovering COVID-19’s origin must be a priority for the new Congress,https://www.washingtonexaminer.com/restoring-america/fairness-justice/uncovering-covid-origin-must-be-priority-for-new-congress,2022-11-08,True,washingtonexaminer.com
BonginoReport,Undercover Video Catches Wife of Sen. Michael Bennet Saying Dems Are Quietly Defunding the Police,https://justthenews.com/politics-policy/elections/mon-democratic-senators-wife-discusses-how-quietly-defund-police-hopes,2022-11-08,True,justthenews.com
theblaze,Undercover footage shows 'illegal electioneering' for Pennsylvania Democrats at two Philadelphia polling centers,https://www.theblaze.com/news/undercover-footage-shows-illegal-electioneering-for-pennsylvania-democrats-at-two-philadelphia-polling-centers,2022-11-09,True,theblaze.com
NRO,Understanding the Underwhelming GOP Performance,https://www.nationalreview.com/2022/11/understanding-the-underwhelming-gop-performance/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=hero&utm_content=related&utm_term=fifth,2022-11-10,True,nationalreview.com
powerlineus,Underwhelming GOP election,https://freebeacon.com/columns/understanding-the-underwhelming-gop-performance/,2022-11-09,True,freebeacon.com
BonginoReport,Unemployment Rate Rose in October,https://thepoliticalinsider.com/narrative-watch-unemployment-rate-rose-in-october/,2022-11-08,True,thepoliticalinsider.com
newsmax,Unglaubliches Miniaturteleskop Lässt Sie Meilenweit SehenStarscope,https://trends.netizen.co/click.php?d=8D%2FN8eAo12ajK5MDnY7Wx2YttEVLJ326DPm3qHZthJa1DKio5AH%2BwcEoDU2G871dCt9d1ZIvfxKb4i4OgNpHh0oxB0HmrKzxKZSB7RqC1SIKpc4xKGIVIwnc2KpxtuttRfpY%2BRF%2BttIvsNPCo060WaQuNZ1PvkGy5CG1vpSrcO3aSUsNYp3kvbZzrj6UVndLGiq6Bk6Dszalrjb2W%2B5PRqFHwfd8S3R6XUBw0E0p9KU2cN7kkV0zWs3kyre%2BomwoGlnIGPcVw63T%2FVIw8RF0uQr0vXabuilllcJpVkXgeQ7uej%2BwZ90Iz04IennWoMCi908g%2BnfzMkKD1hnvBfJnqsG43mFeauCPPo0XELDS%2BBTO6dZmdMbXEVRs0TWtrxQ5lZUDQQJdqmFiTACP9fCh%2BLcrKJSMou6g3uT3jNB1fTGSsMT4Z3ng%2F53ByClJ5uKnFlIT7cPNoqa9SDJd5FUwlEYzvrG00HIsX4M1YBYFkxOEwx05LH5nAHo%2BLap9%2B%2Bg7L6GmKUh4zNwusejdyi%2BSbjmyrfB7T6F%2FWVU4uoRp4%2FleGRiY%2BXww22c9%2BkbKjkTufyYX1AX0c4xyYnHo5rBxN78nO5%2FG7Ct2IfLzBAomo5gsOBO6b%2F1tSNx0lTQQflnRPOnHUQxn8mhiNbdxxnddv%2FL0SQhp4DkwSK1IAe9qJVbZQWxGgE8edY8Vr2eki7f5aqTzKPeQ%2BgWqpqrXmVomXO43M3rmWZp0Uc0YS2brAXsu1V9zpt5v0%2FdbUMg3DOqAsTdCSsmGOz4yXc2LqMsN4HEDCRuta%2BkCQupaIgk7cbnQ3sltuy2SCIhHu%2BuD%2Bc6DmiAvh0Fsbts2tqpz%2FtzheUG4mfNvgiMgN3uMRTqWyVRW1zEi62RXGTFFb1gAkDDs17n3yOIUf31cFQBYuEKURsTUBBprm8ns7%2BYPLwPqJ%2F0N4EGlWdfLiNjrgmiiu8Jy1k4NWWGDVxZcp1i8pOt2%2BseaOHQSRdyMr10KsNdgEHf0SG9EkwmEvHzuXYrUEu%2FRSO6iWzW7xAhQV6eE%2Fhc2RECEfglc0WmhsfQrcEKYzP4N0n3JQu8%2FJbJPkK2M%2Fty3%2B66tGu9EkjDnE6rpGRJX9oDHkhE%2FPSmI%2FDS8S45ZUkm8EQNo0sCpJn3PvUqpfVCGArdNuSolN5wmfwGP967vF3e8KyrZZVMaYbvoBQD095UWUX%2BAiKHqdFivS8e3%2BlrAb2W79JAuBE%2FNZ32j654n1epx6%2FEHezxImb7kLV3hulbElg4YlAD%2BzMmGZnzYHAW8&s2s=1,2022-11-10,True,netizen.co
gatewaypundit,"Unhinged Climate Activists Cause Heartbroken Man to Miss His Father’s Funeral “I Will Never, Ever, Forgive These People”",https://www.thegatewaypundit.com/2022/11/unhinged-climate-activists-cause-heartbroken-man-miss-fathers-funeral-will-never-ever-forgive-people/,2022-11-10,True,thegatewaypundit.com
BonginoReport,Unification Must Be Korea’s Future,https://www.19fortyfive.com/2022/11/unification-must-be-koreas-future/,2022-11-08,True,19fortyfive.com
dcexaminer,Union leaders declare victory to ban 'right to work' in Illinois,https://www.washingtonexaminer.com/restoring-america/equality-not-elitism/union-leaders-declare-victory-to-ban-right-to-work-in-illinois,2022-11-10,True,washingtonexaminer.com
EpochTimes,Unions Say Turnover Rate High for New Security Officers as Busy Holiday Season Looms,https://www.theepochtimes.com/unions-say-turnover-rate-high-for-new-security-officers-as-busy-holiday-season-looms_4855300.html,2022-11-10,True,theepochtimes.com
BreitbartNews,University Cancels BYU Volleyball Match over Debunked Race Hoax,https://www.breitbart.com/sports/2022/11/08/university-of-the-pacific-cancels-byu-volleyball-match-over-debunked-race-hoax/,2022-11-08,True,breitbart.com
hotairblog,University of Chicago postpones course on the problem of whiteness,https://hotair.com/john-s-2/2022/11/09/university-of-chicago-postpones-course-on-the-problem-of-whiteness-n509778,2022-11-09,True,hotair.com
worldnetdaily,University offers 'problem of whiteness' course,https://www.wnd.com/2022/11/university-offers-problem-whiteness-course/,2022-11-10,True,wnd.com
OANN,Updates on the Georgia Senate race,https://www.oann.com/video/oan-contribution/updates-on-the-georgia-senate-race/,2022-11-08,True,oann.com
BreitbartNews,Uvalde County Rejects ‘Beto’ for Texas Governor in Wake of School Shooting,https://www.breitbart.com/politics/2022/11/09/uvalde-county-rejects-beto-for-texas-governor-in-wake-of-school-shooting/,2022-11-09,True,breitbart.com
foxnews,"Uvalde residents vote for Abbott over O'Rourke in Texas gubernatorial race, months after school shooting",https://www.foxnews.com/politics/uvalde-residents-vote-abbott-orourke-texas-gubernatorial-race-months-school-shooting,2022-11-09,True,foxnews.com
BreitbartNews,"VIDEO – U.S. Marine Corps Celebrates 247th Birthday……‘Wherever Called, They Will Fight and Win’",https://www.breitbart.com/national-security/2022/11/10/video-u-s-marine-corps-celebrates-247th-birthday-wherever-called-they-will-fight-and-win/,2022-11-10,True,breitbart.com
BreitbartNews,VIDEO: NYC Marathon Runner Sets Record Pace — Collapses with 5 Miles to Go,https://www.breitbart.com/sports/2022/11/07/video-nyc-marathon-runner-sets-record-pace-before-collapsing-only-5-miles-to-go/,2022-11-08,True,breitbart.com
DRUDGE,VOTES FOR DESANTIS,https://www.cnn.com/politics/live-news/midterm-election-results-livestream-voting-11-08-2022/h_77890ed375566d9835153344fc815725,2022-11-08,True,cnn.com
BreitbartNews,Val Demings Blows over $70 Million in Blowout Defeat to Marco Rubio,https://www.breitbart.com/politics/2022/11/10/val-demings-blows-over-70-million-in-blowout-defeat-to-marco-rubio/,2022-11-10,True,breitbart.com
dcexaminer,Val Demings avoids question on late-term abortions,https://www.washingtonexaminer.com/news/val-demings-late-term-abortions-why-are-we-discussing-this,2022-11-08,True,washingtonexaminer.com
BreitbartNews,Van Jones on Biden’s ‘Dumb’ Vow to Kill Coal Plants: You Need Coal for Green Energy,https://www.breitbart.com/clips/2022/11/07/van-jones-on-bidens-dumb-vow-to-kill-coal-plants-you-need-coal-for-green-energy/,2022-11-08,True,breitbart.com
BreitbartNews,Van Jones: Dems Failed to See Voters Deal with Inflation Every Day,https://www.breitbart.com/clips/2022/11/07/van-jones-dems-failed-to-see-voters-deal-with-inflation-every-day-they-dont-deal-with-abortion-or-democracy-every-day/,2022-11-08,True,breitbart.com
dcexaminer,Vance delivers big populist win for GOP in fight for Senate,https://www.washingtonexaminer.com/news/campaigns/midterm-results-ohio-senate-j-d-vance-tim-ryan,2022-11-08,True,washingtonexaminer.com
NRO,Vance-ism Is Not the Future,https://www.nationalreview.com/corner/vance-ism-is-not-the-future/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=right-rail&utm_content=corner&utm_term=second,2022-11-10,True,nationalreview.com
BreitbartNews,Vanderbilt Assistant Football Coach Suspended After Voicing Support for Kanye West,https://www.breitbart.com/entertainment/2022/11/08/vanderbilt-assistant-football-coach-suspended-after-voicing-support-for-kanye-west/,2022-11-08,True,breitbart.com
BreitbartNews,Vatican Archbishop Blames Pope Francis for Pro-Abortion Appointment,https://www.breitbart.com/faith/2022/11/10/vatican-archbishop-blames-pope-francis-for-pro-abortion-appointment/,2022-11-10,True,breitbart.com
DRUDGE,"Vatican Auditor Says He Dug Up Too Much Dirt, and Was Buried",https://dnyuz.com/2022/11/10/a-vatican-auditor-says-he-dug-up-too-much-dirt-and-was-buried/,2022-11-10,True,dnyuz.com
BreitbartNews,Vatican Warns of ‘Severe Humanitarian Impacts’ from Climate Emergency,https://www.breitbart.com/environment/2022/11/08/vatican-warns-of-severe-humanitarian-impacts-from-climate-emergency/,2022-11-08,True,breitbart.com
BreitbartNews,Vermont Enshrines Abortion in State Constitution…,https://www.breitbart.com/politics/2022/11/08/vermont-votes-enshrine-constitutional-right-abortion/,2022-11-09,True,breitbart.com
NRO,"Vermont, California Enshrine ‘Right to Abortion’ in State Constitutions",https://www.nationalreview.com/news/vermont-becomes-first-state-to-enshrine-right-to-abortion-in-constitution/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=hero&utm_content=related&utm_term=sixth,2022-11-09,True,nationalreview.com
OANN,Veteran British actor Leslie Phillips dies aged 98,https://www.oann.com/entertainment/veteran-british-actor-leslie/,2022-11-08,True,oann.com
gatewaypundit,Veteran John James Wins US House Seat in Michigan After Suffering Previous Defeats – Squeaks Out Win After Holding Huge Lead in Polls,https://www.thegatewaypundit.com/2022/11/veteran-john-james-wins-us-house-seat-michigan-suffering-two-questionable-defeats-senate-races-previously/,2022-11-10,True,thegatewaypundit.com
foxnews,Veterans Day is not always easy for our heroes — here's what to say and do,https://www.foxnews.com/lifestyle/veterans-day-not-always-easy-heroes-heres-do-say,2022-11-08,True,foxnews.com
foxnews,Veterans turn key House districts red in swing states,https://www.foxnews.com/media/veterans-turn-key-house-districts-red-swing-states,2022-11-10,True,foxnews.com
EpochTimes,Victoria Deficit Forecast Blows out by $500M,https://www.theepochtimes.com/victoria-deficit-forecast-blows-out-by-500m_4854443.html,2022-11-09,True,theepochtimes.com
foxnews,Video,https://video.foxnews.com/v/6315189222112/,2022-11-08,True,foxnews.com
theblaze,Video: CNN's John King on election night tells viewers to 'trust us  a news source that you know and trust to be honest.' Reactions are hilarious.,https://www.theblaze.com/news/cnns-john-king-on-election-night-tells-viewers-trust-us-a-news-source-that-you-know-and-trust-to-be-honest,2022-11-08,True,theblaze.com
EpochTimes,"Virginia Schools Struggling to Retain Qualified Workforce, More Teachers Leaving Than Joining",https://www.theepochtimes.com/virginia-schools-struggling-to-retain-qualified-workforce-more-teachers-leaving-than-joining_4853620.html,2022-11-09,True,theepochtimes.com
BreitbartNews,Vlad the Evader: Russia’s Putin Will Not Attend G20 Summit in Bali,https://www.breitbart.com/europe/2022/11/10/vlad-the-evader-russias-putin-will-not-attend-g20-summit-in-bali/,2022-11-10,True,breitbart.com
DRUDGE,Vlad to miss G20; Fears assassination,https://www.the-sun.com/news/6644048/putin-running-scared-kherson-retreat-humiliating/,2022-11-10,True,the-sun.com
OANN,Vodafone teams up with KKR and GIP in 16 billion euros towers deal,https://www.oann.com/business/vodafone-teams-up-with/,2022-11-09,True,oann.com
DRUDGE,Volatility brings epic power shift to crypto world,https://www.wsj.com/articles/crypto-exchange-binance-agrees-to-acquire-rival-ftx-11667924737,2022-11-08,True,wsj.com
FDRLST,Volodymyr Zelensky Is No ‘Jewish Hero’,https://thefederalist.com/2022/11/09/volodymyr-zelensky-is-no-jewish-hero/,2022-11-09,True,thefederalist.com
townhallcom,Vote Against Every Democrat Everywhere,https://townhall.com/columnists/derekhunter/2022/11/08/vote-against-every-democrat-everywhere-n2615585,2022-11-08,True,townhall.com
OANN,Vote counting in Philadelphia to take longer after officials adopt process aimed at catching double voting,https://www.oann.com/newsroom/vote-counting-in-philadelphia-to-take-longer-after-officials-adopt-process-aimed-at-catching-double-voting/,2022-11-08,True,oann.com
dcexaminer,Vote out every school closer. You owe it to the children,https://www.washingtonexaminer.com/opinion/vote-out-every-school-closer-you-owe-it-to-the-children,2022-11-08,True,washingtonexaminer.com
BreitbartNews,Vote-by-Mail Delays Result in Strippers’ Election on Forming Union in California,https://www.breitbart.com/politics/2022/11/08/vote-by-mail-delays-result-in-strippers-election-on-forming-union-in-california/,2022-11-08,True,breitbart.com
dcexaminer,Voter intimidation reported in several states as NAACP monitors polls,https://www.washingtonexaminer.com/news/voter-intimidation-election-day-midterms-naacp,2022-11-08,True,washingtonexaminer.com
reason,Voters Approve Anti-Slavery Ballot Measures in 4 States,https://reason.com/2022/11/09/voters-approve-anti-slavery-ballot-measures-in-4-states/,2022-11-09,True,reason.com
